"head","winner","loser","worker_id","rt","Center","Left","Right","Answer","sampleAlg","sampleSet"
25,20,4,"pbby694o","1907","pncns","fdmob","pdhnb","pdhnb","random","test"
29,13,18,"pbby694o","1619","pnhns","pdcob","fnmow","fnmow","random","train"
4,5,6,"pbby694o","1941","fdmob","fdmyb","fdmow","fdmow","validation","train"
3,2,9,"pbby694o","1318","fdfyw","fnfow","fdfyb","fdfyb","random","train"
22,13,15,"pbby694o","1536","pdhob","fnmyw","fnmow","fnmow","random","test"
25,9,22,"pbby694o","1336","pncns","pdhob","fnfow","fnfow","random","train"
28,21,22,"pbby694o","2000","pnhnb","pdhns","pdhob","pdhns","random","train"
18,7,30,"pbby694o","1425","pdcob","pnhob","fdmyw","fdmyw","random","test"
28,15,19,"pbby694o","1186","pnhnb","pdcos","fnmyw","fnmyw","random","train"
20,5,30,"pbby694o","1434","pdhnb","fdmow","pnhob","fdmow","random","train"
24,12,8,"pbby694o","2170","pncnb","fnmob","fnfob","fnmob","random","train"
19,0,31,"pbby694o","1818","pdcos","pnhos","fdfob","fdfob","random","train"
22,17,25,"pbby694o","1727","pdhob","pdcns","pncns","pdcns","random","train"
17,7,22,"pbby694o","1547","pdcns","fdmyw","pdhob","fdmyw","random","train"
11,10,12,"pbby694o","2187","fnfyw","fnfyb","fnmob","fnfyb","random","train"
14,9,20,"pbby694o","2495","fnmyb","pdhnb","fnfow","fnfow","random","train"
18,0,31,"pbby694o","1981","pdcob","fdfob","pnhos","fdfob","validation","train"
6,0,23,"pbby694o","2505","fdmyb","pdhos","fdfob","fdfob","validation","train"
2,23,13,"pbby694o","2272","fdfyb","fnmow","pdhos","pdhos","random","train"
26,9,2,"pbby694o","1242","pncob","fnfow","fdfyb","fnfow","random","train"
13,10,0,"pbby694o","1446","fnmow","fnfyb","fdfob","fnfyb","random","test"
16,17,7,"pbby694o","2766","pdcnb","pdcns","fdmyw","pdcns","random","train"
10,7,16,"pbby694o","4032","fnfyb","pdcnb","fdmyw","fdmyw","random","test"
17,16,9,"pbby694o","1736","pdcns","fnfow","pdcnb","pdcnb","random","train"
25,11,0,"pbby694o","1804","pncns","fdfob","fnfyw","fnfyw","random","test"
9,25,28,"pbby694o","3533","fnfow","pncns","pnhnb","pncns","random","train"
31,10,3,"pbby694o","1599","pnhos","fnfyb","fdfyw","fnfyb","random","train"
10,15,19,"pbby694o","1280","fnfyb","fnmyw","pdcos","fnmyw","random","train"
8,30,26,"pbby694o","2846","fnfob","pnhob","pncob","pnhob","random","train"
31,31,14,"pbby694o","1450","pnhos","fnmyb","pnhos","pnhos","check",NA
28,27,3,"pbby694o","2240","pnhnb","fdfyw","pncos","pncos","random","train"
0,13,11,"pbby694o","2712","fdfob","fnfyw","fnmow","fnmow","random","train"
31,26,17,"pbby694o","1618","pnhos","pdcns","pncob","pncob","random","test"
17,1,14,"pbby694o","1707","pdcns","fdfow","fnmyb","fdfow","random","train"
0,16,8,"pbby694o","1863","fdfob","pdcnb","fnfob","pdcnb","random","train"
13,26,6,"pbby694o","1567","fnmow","fdmyb","pncob","pncob","random","train"
7,10,30,"pbby694o","2035","fdmyw","pnhob","fnfyb","fnfyb","random","train"
26,14,18,"pbby694o","3551","pncob","fnmyb","pdcob","fnmyb","random","train"
31,28,4,"pbby694o","1928","pnhos","fdmob","pnhnb","pnhnb","random","train"
6,22,31,"pbby694o","2484","fdmyb","pdhob","pnhos","pdhob","random","test"
6,17,10,"pbby694o","2218","fdmyb","pdcns","fnfyb","pdcns","validation","train"
12,0,22,"pbby694o","2777","fnmob","fdfob","pdhob","fdfob","random","train"
5,2,10,"pbby694o","2372","fdmow","fdfyb","fnfyb","fdfyb","random","train"
23,30,9,"pbby694o","3572","pdhos","fnfow","pnhob","pnhob","random","train"
5,2,10,"pbby694o","1833","fdmow","fdfyb","fnfyb","fdfyb","random","train"
3,22,31,"pbby694o","1511","fdfyw","pdhob","pnhos","pdhob","random","train"
30,30,28,"pbby694o","1801","pnhob","pnhob","pnhnb","pnhob","check",NA
27,12,24,"pbby694o","6105","pncos","pncnb","fnmob","fnmob","random","train"
21,0,26,"pbby694o","1999","pdhns","fdfob","pncob","fdfob","random","train"
1,5,9,"pbby694o","2036","fdfow","fdmow","fnfow","fdmow","random","test"
20,4,28,"pbby694o","1329","pdhnb","fdmob","pnhnb","fdmob","random","train"
29,14,3,"pbby694o","1497","pnhns","fnmyb","fdfyw","fnmyb","random","train"
22,14,15,"pbby694o","2846","pdhob","fnmyb","fnmyw","fnmyb","random","train"
9,13,0,"pbby694o","1688","fnfow","fdfob","fnmow","fnmow","random","train"
24,23,4,"pbby694o","3049","pncnb","pdhos","fdmob","pdhos","random","train"
4,1,30,"pbby694o","2518","fdmob","fdfow","pnhob","fdfow","validation","train"
10,21,18,"pbby694o","1430","fnfyb","pdcob","pdhns","pdhns","random","train"
6,4,31,"pbby694o","1405","fdmyb","pnhos","fdmob","fdmob","random","test"
11,11,8,"pbby694o","1425","fnfyw","fnfyw","fnfob","fnfyw","check",NA
24,13,22,"pbby694o","1322","pncnb","pdhob","fnmow","fnmow","validation","train"
17,23,26,"pbby694o","1282","pdcns","pncob","pdhos","pdhos","random","train"
20,0,24,"pbby694o","1709","pdhnb","fdfob","pncnb","fdfob","random","train"
31,17,6,"pbby694o","3250","pnhos","fdmyb","pdcns","pdcns","random","train"
3,2,1,"pbby694o","3239","fdfyw","fdfow","fdfyb","fdfyb","random","test"
30,24,20,"pbby694o","1878","pnhob","pdhnb","pncnb","pncnb","random","train"
14,17,0,"pbby694o","2129","fnmyb","fdfob","pdcns","pdcns","validation","train"
16,20,4,"pbby694o","4042","pdcnb","pdhnb","fdmob","pdhnb","validation","train"
20,23,14,"pbby694o","2735","pdhnb","fnmyb","pdhos","pdhos","random","train"
22,16,27,"pbby694o","2757","pdhob","pdcnb","pncos","pdcnb","random","train"
28,11,14,"pbby694o","3265","pnhnb","fnfyw","fnmyb","fnfyw","random","train"
22,28,25,"pbby694o","2675","pdhob","pncns","pnhnb","pnhnb","random","train"
19,4,13,"pbby694o","1282","pdcos","fdmob","fnmow","fdmob","random","train"
27,31,21,"pbby694o","1745","pncos","pnhos","pdhns","pnhos","random","train"
14,28,31,"pbby694o","1329","fnmyb","pnhos","pnhnb","pnhnb","validation","train"
26,8,23,"pbby694o","1818","pncob","fnfob","pdhos","fnfob","random","train"
4,12,24,"pbby694o","3719","fdmob","fnmob","pncnb","fnmob","random","train"
12,14,15,"pbby694o","3061","fnmob","fnmyw","fnmyb","fnmyb","random","train"
28,16,3,"pbby694o","2052","pnhnb","pdcnb","fdfyw","pdcnb","random","train"
6,5,9,"pbby694o","1595","fdmyb","fnfow","fdmow","fdmow","random","train"
25,31,1,"pbby694o","1322","pncns","pnhos","fdfow","pnhos","random","test"
29,14,21,"pbby694o","1867","pnhns","fnmyb","pdhns","fnmyb","random","train"
13,10,1,"pbby694o","1276","fnmow","fnfyb","fdfow","fnfyb","random","train"
6,3,20,"pbby694o","2006","fdmyb","fdfyw","pdhnb","fdfyw","random","train"
24,19,6,"pbby694o","1805","pncnb","pdcos","fdmyb","pdcos","validation","train"
15,11,21,"pbby694o","1582","fnmyw","pdhns","fnfyw","fnfyw","random","train"
25,16,23,"pbby694o","3047","pncns","pdcnb","pdhos","pdcnb","random","test"
3,6,10,"pbby694o","1783","fdfyw","fnfyb","fdmyb","fdmyb","random","train"
5,18,28,"pbby694o","1711","fdmow","pnhnb","pdcob","pdcob","random","train"
28,27,13,"pbby694o","2762","pnhnb","fnmow","pncos","pncos","validation","train"
2,9,26,"pbby694o","2525","fdfyb","fnfow","pncob","fnfow","random","train"
26,13,1,"pbby694o","1114","pncob","fnmow","fdfow","fnmow","random","test"
9,21,16,"pbby694o","3600","fnfow","pdhns","pdcnb","pdhns","random","train"
31,25,18,"pbby694o","1718","pnhos","pdcob","pncns","pncns","random","train"
14,24,7,"pbby694o","1372","fnmyb","fdmyw","pncnb","pncnb","random","train"
14,24,18,"pbby694o","1374","fnmyb","pncnb","pdcob","pncnb","random","train"
21,20,24,"pbby694o","2134","pdhns","pncnb","pdhnb","pdhnb","random","train"
7,2,27,"pbby694o","1420","fdmyw","fdfyb","pncos","fdfyb","random","train"
9,3,23,"pbby694o","2450","fnfow","pdhos","fdfyw","fdfyw","random","test"
27,8,25,"pbby694o","2836","pncos","fnfob","pncns","fnfob","random","train"
0,12,13,"pbby694o","4872","fdfob","fnmow","fnmob","fnmob","random","train"
2,0,19,"pbby694o","2462","fdfyb","pdcos","fdfob","fdfob","random","train"
19,3,7,"pbby694o","2784","pdcos","fdmyw","fdfyw","fdfyw","random","train"
27,10,6,"pbby694o","1257","pncos","fnfyb","fdmyb","fnfyb","random","train"
13,23,2,"pbby694o","2628","fnmow","fdfyb","pdhos","pdhos","random","train"
17,24,15,"pbby694o","2512","pdcns","pncnb","fnmyw","pncnb","random","train"
15,26,18,"pbby694o","1475","fnmyw","pdcob","pncob","pncob","random","train"
4,17,31,"pbby694o","4078","fdmob","pdcns","pnhos","pdcns","random","train"
27,29,28,"pbby694o","2586","pncos","pnhnb","pnhns","pnhns","random","test"
26,9,11,"pbby694o","2361","pncob","fnfow","fnfyw","fnfow","random","train"
9,11,16,"pbby694o","710","fnfow","pdcnb","fnfyw","fnfyw","random","train"
26,17,2,"pbby694o","2652","pncob","fdfyb","pdcns","pdcns","random","train"
2,16,28,"pbby694o","1374","fdfyb","pdcnb","pnhnb","pdcnb","random","train"
15,29,25,"pbby694o","1932","fnmyw","pncns","pnhns","pnhns","random","train"
28,24,22,"pbby694o","1501","pnhnb","pdhob","pncnb","pncnb","random","train"
8,28,19,"pbby694o","1671","fnfob","pdcos","pnhnb","pnhnb","random","train"
28,8,0,"pbby694o","1664","pnhnb","fdfob","fnfob","fnfob","random","train"
20,22,12,"pbby694o","1862","pdhnb","fnmob","pdhob","pdhob","random","test"
22,12,11,"pbby694o","1996","pdhob","fnmob","fnfyw","fnmob","random","train"
26,4,2,"pbby694o","1677","pncob","fdmob","fdfyb","fdmob","random","test"
23,12,9,"pbby694o","2520","pdhos","fnmob","fnfow","fnmob","random","train"
5,20,31,"pbby694o","1752","fdmow","pdhnb","pnhos","pdhnb","random","train"
24,29,27,"pbby694o","1642","pncnb","pnhns","pncos","pnhns","random","test"
10,25,5,"pbby694o","1590","fnfyb","pncns","fdmow","pncns","random","train"
20,10,30,"pbby694o","2404","pdhnb","pnhob","fnfyb","fnfyb","random","train"
15,28,27,"pbby694o","1841","fnmyw","pnhnb","pncos","pnhnb","random","train"
31,18,4,"pbby694o","2527","pnhos","fdmob","pdcob","pdcob","random","train"
24,25,27,"pbby694o","1605","pncnb","pncns","pncos","pncns","random","train"
29,1,5,"pbby694o","3327","pnhns","fdmow","fdfow","fdfow","random","train"
5,7,11,"pbby694o","2360","fdmow","fdmyw","fnfyw","fdmyw","validation","train"
23,20,0,"pbby694o","1470","pdhos","fdfob","pdhnb","pdhnb","random","test"
2,3,16,"pbby694o","1928","fdfyb","pdcnb","fdfyw","fdfyw","random","train"
19,17,4,"pbby694o","1672","pdcos","fdmob","pdcns","pdcns","random","train"
2,31,30,"pbby694o","2362","fdfyb","pnhob","pnhos","pnhos","random","train"
18,19,13,"pbby694o","1939","pdcob","fnmow","pdcos","pdcos","random","train"
3,0,18,"pbby694o","2158","fdfyw","pdcob","fdfob","fdfob","random","train"
22,31,27,"pbby694o","2468","pdhob","pnhos","pncos","pnhos","random","test"
4,21,13,"pbby694o","1852","fdmob","fnmow","pdhns","pdhns","random","train"
14,10,11,"pbby694o","2032","fnmyb","fnfyw","fnfyb","fnfyb","random","train"
6,4,22,"pbby694o","2021","fdmyb","fdmob","pdhob","fdmob","random","train"
0,2,31,"pbby694o","1837","fdfob","fdfyb","pnhos","fdfyb","random","train"
3,11,15,"pbby694o","2185","fdfyw","fnfyw","fnmyw","fnfyw","random","train"
24,14,21,"pbby694o","2071","pncnb","pdhns","fnmyb","fnmyb","random","train"
9,31,17,"pbby694o","1953","fnfow","pnhos","pdcns","pnhos","random","train"
4,17,13,"pbby694o","1705","fdmob","pdcns","fnmow","pdcns","random","test"
11,11,18,"pbby694o","1814","fnfyw","pdcob","fnfyw","fnfyw","check",NA
25,14,0,"pbby694o","1804","pncns","fnmyb","fdfob","fnmyb","random","train"
15,12,1,"pbby694o","1962","fnmyw","fdfow","fnmob","fnmob","random","train"
27,18,22,"pbby694o","3207","pncos","pdhob","pdcob","pdcob","random","test"
8,1,23,"pbby694o","2629","fnfob","fdfow","pdhos","fdfow","random","train"
15,11,30,"pbby694o","1726","fnmyw","fnfyw","pnhob","fnfyw","random","test"
27,18,5,"pbby694o","2109","pncos","pdcob","fdmow","pdcob","random","train"
4,4,13,"pbby694o","2439","fdmob","fdmob","fnmow","fdmob","check",NA
31,13,15,"pbby694o","2903","pnhos","fnmyw","fnmow","fnmow","random","train"
13,26,14,"pbby694o","2085","fnmow","fnmyb","pncob","pncob","random","train"
21,14,22,"pbby694o","1704","pdhns","fnmyb","pdhob","fnmyb","random","train"
23,24,13,"pbby694o","2668","pdhos","pncnb","fnmow","pncnb","validation","train"
2,10,27,"pbby694o","1571","fdfyb","pncos","fnfyb","fnfyb","random","train"
17,12,13,"pbby694o","3495","pdcns","fnmow","fnmob","fnmob","validation","train"
30,28,16,"pbby694o","1698","pnhob","pnhnb","pdcnb","pnhnb","random","test"
13,8,15,"pbby694o","1734","fnmow","fnmyw","fnfob","fnfob","random","train"
30,24,12,"pbby694o","1756","pnhob","pncnb","fnmob","pncnb","random","train"
1,19,9,"pbby694o","1685","fdfow","pdcos","fnfow","pdcos","random","test"
3,5,23,"pbby694o","2423","fdfyw","pdhos","fdmow","fdmow","random","train"
3,31,27,"pbby694o","3016","fdfyw","pncos","pnhos","pnhos","random","train"
3,23,24,"pbby694o","1572","fdfyw","pdhos","pncnb","pdhos","random","train"
4,14,11,"pbby694o","2703","fdmob","fnmyb","fnfyw","fnmyb","random","train"
21,5,0,"pbby694o","3717","pdhns","fdfob","fdmow","fdmow","random","train"
31,14,0,"pbby694o","915","pnhos","fnmyb","fdfob","fnmyb","random","train"
9,29,5,"pbby694o","1562","fnfow","fdmow","pnhns","pnhns","random","train"
22,4,8,"pbby694o","1458","pdhob","fdmob","fnfob","fdmob","random","train"
12,18,21,"pbby694o","2509","fnmob","pdhns","pdcob","pdcob","random","train"
10,6,16,"pbby694o","1779","fnfyb","fdmyb","pdcnb","fdmyb","validation","train"
15,15,19,"pbby694o","1282","fnmyw","pdcos","fnmyw","fnmyw","check",NA
12,25,28,"pbby694o","2668","fnmob","pnhnb","pncns","pncns","random","train"
10,31,7,"pbby694o","1512","fnfyb","fdmyw","pnhos","pnhos","random","train"
15,11,12,"pbby694o","3289","fnmyw","fnfyw","fnmob","fnfyw","random","train"
28,31,3,"pbby694o","1542","pnhnb","fdfyw","pnhos","pnhos","random","test"
16,0,28,"pbby694o","971","pdcnb","pnhnb","fdfob","fdfob","random","train"
6,2,26,"pbby694o","1451","fdmyb","fdfyb","pncob","fdfyb","random","train"
4,14,15,"pbby694o","2308","fdmob","fnmyb","fnmyw","fnmyb","random","train"
0,23,28,"pbby694o","1420","fdfob","pnhnb","pdhos","pdhos","random","train"
16,21,27,"pbby694o","1231","pdcnb","pdhns","pncos","pdhns","random","train"
16,16,29,"pbby694o","986","pdcnb","pnhns","pdcnb","pdcnb","check",NA
5,30,26,"pbby694o","2079","fdmow","pnhob","pncob","pnhob","random","train"
25,21,0,"pbby694o","3697","pncns","pdhns","fdfob","pdhns","random","train"
27,31,5,"pbby694o","1653","pncos","pnhos","fdmow","pnhos","random","train"
16,28,29,"pbby694o","2105","pdcnb","pnhns","pnhnb","pnhnb","random","test"
26,0,1,"pbby694o","2581","pncob","fdfow","fdfob","fdfob","random","train"
5,2,13,"pbby694o","1310","fdmow","fnmow","fdfyb","fdfyb","random","test"
2,2,12,"pbby694o","1507","fdfyb","fdfyb","fnmob","fdfyb","check",NA
2,5,11,"pbby694o","1460","fdfyb","fnfyw","fdmow","fdmow","random","train"
1,2,12,"pbby694o","1795","fdfow","fdfyb","fnmob","fdfyb","random","test"
4,16,18,"pbby694o","3953","fdmob","pdcob","pdcnb","pdcnb","random","train"
18,5,9,"pbby694o","3462","pdcob","fnfow","fdmow","fdmow","random","train"
5,20,15,"pbby694o","3637","fdmow","pdhnb","fnmyw","pdhnb","validation","train"
14,31,20,"pbby694o","1598","fnmyb","pnhos","pdhnb","pnhos","random","test"
6,2,20,"pbby694o","2585","fdmyb","pdhnb","fdfyb","fdfyb","random","train"
13,8,16,"pbby694o","1464","fnmow","pdcnb","fnfob","fnfob","random","train"
30,26,17,"pbby694o","1506","pnhob","pdcns","pncob","pncob","random","train"
15,25,17,"pbby694o","2021","fnmyw","pncns","pdcns","pncns","random","train"
9,1,5,"pbby694o","3725","fnfow","fdfow","fdmow","fdfow","random","train"
8,12,27,"pbby694o","1756","fnfob","pncos","fnmob","fnmob","random","train"
26,6,2,"pbby694o","2937","pncob","fdmyb","fdfyb","fdmyb","random","train"
4,19,8,"pbby694o","1585","fdmob","fnfob","pdcos","pdcos","random","train"
1,16,25,"pbby694o","1740","fdfow","pncns","pdcnb","pdcnb","random","test"
4,1,14,"pbby694o","1512","fdmob","fdfow","fnmyb","fdfow","random","train"
15,14,7,"pbby694o","1377","fnmyw","fdmyw","fnmyb","fnmyb","random","train"
4,10,25,"pbby694o","2453","fdmob","fnfyb","pncns","fnfyb","random","train"
0,5,16,"sc2xbd6w","3076","fdfob","pdcnb","fdmow","fdmow","random","train"
3,19,30,"sc2xbd6w","1431","fdfyw","pnhob","pdcos","pdcos","random","test"
20,20,5,"sc2xbd6w","1196","pdhnb","fdmow","pdhnb","pdhnb","check",NA
4,13,15,"sc2xbd6w","2660","fdmob","fnmow","fnmyw","fnmow","random","train"
14,0,22,"sc2xbd6w","2526","fnmyb","pdhob","fdfob","fdfob","random","train"
16,19,0,"sc2xbd6w","1993","pdcnb","fdfob","pdcos","pdcos","random","train"
8,31,19,"sc2xbd6w","2088","fnfob","pnhos","pdcos","pnhos","random","train"
15,31,16,"sc2xbd6w","1706","fnmyw","pnhos","pdcnb","pnhos","validation","train"
4,18,29,"sc2xbd6w","1759","fdmob","pnhns","pdcob","pdcob","random","train"
30,23,3,"sc2xbd6w","2281","pnhob","fdfyw","pdhos","pdhos","random","train"
15,7,18,"sc2xbd6w","1790","fnmyw","fdmyw","pdcob","fdmyw","random","train"
10,12,21,"sc2xbd6w","1699","fnfyb","fnmob","pdhns","fnmob","random","train"
25,24,19,"sc2xbd6w","1521","pncns","pncnb","pdcos","pncnb","random","train"
3,7,28,"sc2xbd6w","1596","fdfyw","pnhnb","fdmyw","fdmyw","random","train"
3,20,31,"sc2xbd6w","1701","fdfyw","pdhnb","pnhos","pdhnb","random","test"
27,29,16,"sc2xbd6w","1688","pncos","pnhns","pdcnb","pnhns","random","train"
11,1,16,"sc2xbd6w","2104","fnfyw","pdcnb","fdfow","fdfow","random","train"
25,13,3,"sc2xbd6w","1638","pncns","fnmow","fdfyw","fnmow","random","train"
20,10,13,"sc2xbd6w","2235","pdhnb","fnmow","fnfyb","fnfyb","random","train"
1,16,30,"sc2xbd6w","1768","fdfow","pnhob","pdcnb","pdcnb","random","train"
24,10,23,"sc2xbd6w","1757","pncnb","pdhos","fnfyb","fnfyb","random","test"
11,19,23,"sc2xbd6w","2495","fnfyw","pdhos","pdcos","pdcos","random","train"
6,0,19,"sc2xbd6w","1477","fdmyb","fdfob","pdcos","fdfob","random","train"
23,1,2,"sc2xbd6w","1873","pdhos","fdfyb","fdfow","fdfow","random","train"
16,19,22,"sc2xbd6w","2391","pdcnb","pdcos","pdhob","pdcos","random","test"
17,20,2,"sc2xbd6w","2045","pdcns","fdfyb","pdhnb","pdhnb","random","test"
18,3,28,"sc2xbd6w","1776","pdcob","pnhnb","fdfyw","fdfyw","random","train"
29,29,10,"sc2xbd6w","1842","pnhns","fnfyb","pnhns","pnhns","check",NA
30,30,28,"sc2xbd6w","1848","pnhob","pnhnb","pnhob","pnhob","check",NA
5,20,15,"sc2xbd6w","2297","fdmow","pdhnb","fnmyw","pdhnb","validation","train"
5,7,11,"sc2xbd6w","1483","fdmow","fdmyw","fnfyw","fdmyw","validation","train"
16,29,14,"sc2xbd6w","2197","pdcnb","fnmyb","pnhns","pnhns","random","train"
29,17,19,"sc2xbd6w","1654","pnhns","pdcns","pdcos","pdcns","random","train"
5,7,1,"sc2xbd6w","2317","fdmow","fdmyw","fdfow","fdmyw","random","train"
3,23,31,"sc2xbd6w","1449","fdfyw","pdhos","pnhos","pdhos","random","train"
5,30,28,"sc2xbd6w","1726","fdmow","pnhob","pnhnb","pnhob","random","train"
24,19,6,"sc2xbd6w","1975","pncnb","pdcos","fdmyb","pdcos","validation","train"
16,1,9,"sc2xbd6w","1363","pdcnb","fnfow","fdfow","fdfow","random","train"
0,11,12,"sc2xbd6w","1844","fdfob","fnmob","fnfyw","fnfyw","random","train"
21,30,13,"sc2xbd6w","1601","pdhns","pnhob","fnmow","pnhob","random","train"
21,14,13,"sc2xbd6w","1802","pdhns","fnmow","fnmyb","fnmyb","random","train"
17,23,25,"sc2xbd6w","1296","pdcns","pdhos","pncns","pdhos","random","train"
31,6,2,"sc2xbd6w","1960","pnhos","fdmyb","fdfyb","fdmyb","random","train"
28,27,13,"sc2xbd6w","1394","pnhnb","fnmow","pncos","pncos","validation","train"
14,3,1,"sc2xbd6w","1812","fnmyb","fdfyw","fdfow","fdfyw","random","train"
27,29,17,"sc2xbd6w","1559","pncos","pnhns","pdcns","pnhns","random","train"
9,15,5,"sc2xbd6w","1029","fnfow","fnmyw","fdmow","fnmyw","random","test"
18,5,11,"sc2xbd6w","1276","pdcob","fnfyw","fdmow","fdmow","random","train"
24,9,7,"sc2xbd6w","1382","pncnb","fdmyw","fnfow","fnfow","random","train"
11,0,21,"sc2xbd6w","1892","fnfyw","pdhns","fdfob","fdfob","random","train"
13,8,17,"sc2xbd6w","1506","fnmow","pdcns","fnfob","fnfob","random","train"
16,5,28,"sc2xbd6w","1787","pdcnb","pnhnb","fdmow","fdmow","random","train"
16,21,9,"sc2xbd6w","1660","pdcnb","fnfow","pdhns","pdhns","random","train"
14,9,0,"sc2xbd6w","1540","fnmyb","fnfow","fdfob","fnfow","random","train"
23,30,15,"sc2xbd6w","2037","pdhos","pnhob","fnmyw","pnhob","random","train"
15,14,29,"sc2xbd6w","2418","fnmyw","fnmyb","pnhns","fnmyb","random","train"
16,20,4,"sc2xbd6w","2092","pdcnb","pdhnb","fdmob","pdhnb","validation","train"
27,11,6,"sc2xbd6w","1769","pncos","fnfyw","fdmyb","fnfyw","random","train"
30,9,15,"sc2xbd6w","1768","pnhob","fnfow","fnmyw","fnfow","random","train"
15,3,19,"sc2xbd6w","1822","fnmyw","fdfyw","pdcos","fdfyw","random","train"
5,6,16,"sc2xbd6w","1732","fdmow","fdmyb","pdcnb","fdmyb","random","train"
21,14,9,"sc2xbd6w","1972","pdhns","fnmyb","fnfow","fnmyb","random","train"
2,4,16,"sc2xbd6w","1958","fdfyb","fdmob","pdcnb","fdmob","random","test"
4,1,15,"sc2xbd6w","1979","fdmob","fdfow","fnmyw","fdfow","random","train"
17,4,12,"sc2xbd6w","1748","pdcns","fdmob","fnmob","fdmob","random","train"
14,25,5,"sc2xbd6w","1672","fnmyb","pncns","fdmow","pncns","random","train"
9,13,29,"sc2xbd6w","2135","fnfow","pnhns","fnmow","fnmow","random","train"
13,1,3,"sc2xbd6w","1942","fnmow","fdfyw","fdfow","fdfow","random","train"
22,18,2,"sc2xbd6w","1567","pdhob","pdcob","fdfyb","pdcob","random","test"
31,30,29,"sc2xbd6w","1731","pnhos","pnhob","pnhns","pnhob","random","train"
6,23,9,"sc2xbd6w","1031","fdmyb","fnfow","pdhos","pdhos","random","test"
22,3,14,"sc2xbd6w","1163","pdhob","fnmyb","fdfyw","fdfyw","random","train"
25,10,18,"sc2xbd6w","1262","pncns","pdcob","fnfyb","fnfyb","random","train"
21,24,8,"sc2xbd6w","1510","pdhns","pncnb","fnfob","pncnb","random","train"
19,28,5,"sc2xbd6w","1268","pdcos","pnhnb","fdmow","pnhnb","random","train"
12,13,29,"sc2xbd6w","1528","fnmob","fnmow","pnhns","fnmow","random","train"
0,27,29,"sc2xbd6w","2314","fdfob","pnhns","pncos","pncos","random","train"
6,0,23,"sc2xbd6w","1432","fdmyb","pdhos","fdfob","fdfob","validation","train"
0,4,15,"sc2xbd6w","1186","fdfob","fnmyw","fdmob","fdmob","random","train"
11,15,24,"sc2xbd6w","1443","fnfyw","pncnb","fnmyw","fnmyw","random","train"
20,27,14,"sc2xbd6w","1587","pdhnb","fnmyb","pncos","pncos","random","train"
22,18,29,"sc2xbd6w","1394","pdhob","pdcob","pnhns","pdcob","validation","train"
3,0,25,"sc2xbd6w","1657","fdfyw","fdfob","pncns","fdfob","random","train"
27,31,12,"sc2xbd6w","2234","pncos","pnhos","fnmob","pnhos","random","train"
10,15,24,"sc2xbd6w","2316","fnfyb","pncnb","fnmyw","fnmyw","random","train"
12,27,3,"sc2xbd6w","1364","fnmob","pncos","fdfyw","pncos","random","train"
27,13,10,"sc2xbd6w","1814","pncos","fnmow","fnfyb","fnmow","random","train"
24,10,18,"sc2xbd6w","2763","pncnb","fnfyb","pdcob","fnfyb","random","train"
29,8,7,"sc2xbd6w","862","pnhns","fdmyw","fnfob","fnfob","random","train"
15,14,4,"sc2xbd6w","1742","fnmyw","fnmyb","fdmob","fnmyb","random","train"
24,30,27,"sc2xbd6w","2610","pncnb","pncos","pnhob","pnhob","random","train"
16,25,9,"sc2xbd6w","2004","pdcnb","fnfow","pncns","pncns","random","train"
5,7,19,"sc2xbd6w","1917","fdmow","pdcos","fdmyw","fdmyw","random","train"
5,20,9,"sc2xbd6w","1858","fdmow","fnfow","pdhnb","pdhnb","random","train"
10,6,16,"sc2xbd6w","2228","fnfyb","fdmyb","pdcnb","fdmyb","validation","train"
15,6,16,"sc2xbd6w","2158","fnmyw","pdcnb","fdmyb","fdmyb","random","train"
4,6,5,"sc2xbd6w","2110","fdmob","fdmyb","fdmow","fdmyb","validation","train"
17,24,15,"sc2xbd6w","2477","pdcns","pncnb","fnmyw","pncnb","random","train"
12,0,22,"sc2xbd6w","3043","fnmob","pdhob","fdfob","fdfob","random","train"
27,16,5,"sc2xbd6w","2007","pncos","pdcnb","fdmow","pdcnb","random","train"
12,12,6,"sc2xbd6w","2383","fnmob","fnmob","fdmyb","fnmob","check",NA
2,17,8,"sc2xbd6w","2531","fdfyb","fnfob","pdcns","pdcns","random","train"
12,15,19,"sc2xbd6w","2161","fnmob","fnmyw","pdcos","fnmyw","random","train"
12,28,7,"sc2xbd6w","2070","fnmob","fdmyw","pnhnb","pnhnb","random","test"
10,30,19,"sc2xbd6w","2237","fnfyb","pnhob","pdcos","pnhob","random","train"
11,13,29,"sc2xbd6w","1941","fnfyw","fnmow","pnhns","fnmow","random","test"
6,21,24,"sc2xbd6w","2073","fdmyb","pncnb","pdhns","pdhns","random","train"
27,14,7,"sc2xbd6w","2104","pncos","fnmyb","fdmyw","fnmyb","random","train"
6,17,10,"sc2xbd6w","2306","fdmyb","pdcns","fnfyb","pdcns","validation","train"
26,18,16,"sc2xbd6w","2446","pncob","pdcnb","pdcob","pdcob","random","train"
5,5,25,"sc2xbd6w","1928","fdmow","fdmow","pncns","fdmow","check",NA
27,12,3,"sc2xbd6w","2454","pncos","fdfyw","fnmob","fnmob","random","train"
20,16,22,"sc2xbd6w","2718","pdhnb","pdhob","pdcnb","pdcnb","random","train"
22,24,11,"sc2xbd6w","2072","pdhob","pncnb","fnfyw","pncnb","random","train"
